|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           8
f_CO2          f_O2           MgO,wt%        FeO,wt%        SiO2,wt%       H2O,wt%        O2,wt%         CO2,wt%       
 0.424051       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.465190       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.506329       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.547468       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.588608       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.629747       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.670886       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.712025       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.753165       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.794304       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.835443       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.876582       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.917722       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.958861       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
  1.00000       -110.000        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 -12.0000       -109.652        31.5853        37.5350        39.2387        0.00000       -8.35891        0.00000     
 -11.9589       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -11.9177       -109.652        31.5853        37.5350        39.2387        0.00000       -8.35891        0.00000     
 -11.8766       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.8354       -109.652        31.5853        37.5350        39.2387        0.00000       -8.35891        0.00000     
 -11.7943       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.7532       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.7120       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.6709       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
 -11.6297       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -11.5886       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.5475       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.5063       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.4652       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.4241       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.3829       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.3418       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
 -11.3006       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -11.2595       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.2184       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.1772       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.1361       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.0949       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.0538       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -11.0127       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
 -10.9715       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -10.9304       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.8892       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.8481       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.8070       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.7658       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.7247       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.6835       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
 -10.6424       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -10.6013       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.5601       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.5190       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.4778       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.4367       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.3956       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.3544       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
 -10.3133       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -10.2722       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.2310       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.1899       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.1487       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.1076       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.0665       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -10.0253       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
 -9.98418       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35888        0.00000     
 -9.94304       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -9.90190       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -9.86076       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -9.81962       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -9.77848       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -9.73734       -109.652        31.5853        37.5349        39.2386        0.00000       -8.35886        0.00000     
 -9.69620       -109.652        31.5853        37.5349        39.2387        0.00000       -8.35887        0.00000     
