|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           5
f_CO2          f_O2           C[O(HP)1]      C[Opx(HP)2]    C[Cc(AE)3]    
 -4.63608       -109.652                 NaN            NaN  0.927032     
 -4.59494       -109.652                 NaN            NaN  0.924741     
 -4.55380       -109.652                 NaN            NaN  0.925824     
 -4.51266       -109.652                 NaN            NaN  0.925050     
 -4.47152       -109.652                 NaN            NaN  0.924161     
 -4.43038       -109.652                 NaN            NaN  0.920793     
 -4.38924       -109.652                 NaN            NaN  0.908062     
 -4.34810       -109.652                 NaN            NaN  0.921219     
 -4.30696       -109.652                 NaN            NaN  0.919999     
 -4.26582       -109.652                 NaN            NaN  0.911662     
 -4.22468       -109.652                 NaN            NaN  0.917032     
 -4.18354       -109.652                 NaN            NaN  0.915377     
 -4.14241       -109.652                 NaN            NaN  0.913713     
 -4.10127       -109.652                 NaN            NaN  0.873823     
 -4.06013       -109.652                 NaN            NaN  0.893376     
 -4.01899       -109.652                 NaN            NaN  0.911433     
 -3.97785       -109.652                 NaN            NaN  0.923022     
 -3.93671       -109.652                 NaN            NaN  0.898628     
 -3.89557       -109.652                 NaN            NaN  0.861591     
 -3.85443       -109.652                 NaN            NaN  0.883424     
 -3.81329       -109.652                 NaN            NaN  0.878358     
 -3.77215       -109.652                 NaN            NaN  0.852309     
 -3.73101       -109.652                 NaN            NaN  0.836302     
 -3.68987       -109.652                 NaN            NaN  0.825374     
 -3.64873       -109.652                 NaN            NaN  0.798565     
 -3.60759       -109.652                 NaN            NaN  0.781790     
 -3.56646       -109.652                 NaN            NaN  0.766136     
 -3.52532       -109.652                 NaN            NaN  0.767169     
 -3.48418       -109.652                 NaN            NaN  0.736785     
 -3.44304       -109.652                 NaN            NaN  0.774766     
 -3.40190       -109.652                 NaN            NaN  0.768017     
 -3.36076       -109.652                 NaN            NaN  0.705640     
 -3.31962       -109.652                 NaN            NaN  0.761158     
 -3.27848       -109.652                 NaN            NaN  0.701123     
 -3.23734       -109.652                 NaN            NaN  0.738037     
 -3.19620       -109.652                 NaN            NaN  0.712005     
 -3.15506       -109.652                 NaN            NaN  0.683390     
 -3.11392       -109.652                 NaN            NaN  0.651933     
 -3.07278       -109.652                 NaN            NaN  0.617350     
 -3.03165       -109.652                 NaN            NaN  0.600000     
 -2.99051       -109.652                 NaN            NaN  0.600000     
 -2.94937       -109.652                 NaN            NaN  0.600000     
 -2.90823       -109.652                 NaN            NaN  0.600000     
 -2.86709       -109.652                 NaN            NaN  0.600000     
 -2.82595       -109.652                 NaN            NaN  0.600000     
 -2.78481       -109.652                 NaN            NaN  0.600000     
 -2.74367       -109.652                 NaN            NaN  0.600000     
 -2.70253       -109.652                 NaN            NaN  0.600000     
 -2.66139       -109.652                 NaN            NaN  0.600000     
 -2.62025       -109.652                 NaN            NaN  0.600000     
 -2.57911       -109.652                 NaN            NaN  0.600000     
 -2.53797       -109.652                 NaN            NaN  0.600000     
 -2.49684       -109.652                 NaN            NaN  0.600000     
 -2.45570       -109.652                 NaN            NaN  0.600000     
 -2.41456       -109.652                 NaN            NaN  0.600000     
 -2.37342       -109.652                 NaN            NaN  0.600000     
 -2.33228       -109.652                 NaN            NaN  0.600000     
 -2.29114       -109.652                 NaN            NaN  0.600000     
 -2.25000       -109.652                 NaN            NaN  0.600000     
 -2.20886       -109.652                 NaN            NaN  0.600000     
 -2.16772       -109.652                 NaN            NaN  0.600000     
 -2.12658       -109.652                 NaN            NaN  0.600000     
 -2.08544       -109.652                 NaN            NaN  0.600000     
 -2.04430       -109.652                 NaN            NaN  0.600000     
 -2.00316       -109.652                 NaN            NaN  0.600000     
 -1.96203       -109.652                 NaN            NaN  0.600000     
 -1.92089       -109.652                 NaN            NaN  0.600000     
 -1.87975       -109.652                 NaN            NaN  0.600000     
 -1.83861       -109.652                 NaN            NaN  0.600000     
 -1.79747       -109.652                 NaN            NaN  0.600000     
 -1.75633       -109.652                 NaN            NaN  0.600000     
 -1.71519       -109.652                 NaN            NaN  0.600000     
 -1.67405       -109.652                 NaN            NaN  0.600000     
 -1.63291       -109.652                 NaN            NaN  0.600000     
 -1.59177       -109.652                 NaN            NaN  0.600000     
 -1.55063       -109.652                 NaN            NaN  0.600000     
 -1.50949       -109.652                 NaN            NaN  0.600000     
 -1.46835       -109.652                 NaN            NaN  0.600000     
 -1.42722       -109.652                 NaN            NaN  0.600000     
 -1.38608       -109.652                 NaN            NaN  0.600000     
 -1.34494       -109.652                 NaN            NaN  0.600000     
 -1.30380       -109.652                 NaN            NaN  0.600000     
 -1.26266       -109.652                 NaN            NaN  0.600000     
 -1.22152       -109.652                 NaN            NaN  0.600000     
 -1.18038       -109.652                 NaN            NaN  0.600000     
 -1.13924       -109.652                 NaN            NaN  0.600000     
 -1.09810       -109.652                 NaN            NaN  0.600000     
 -1.05696       -109.652                 NaN            NaN  0.600000     
 -1.01582       -109.652                 NaN            NaN  0.600000     
-0.974684       -109.652                 NaN            NaN  0.600000     
-0.933544       -109.652                 NaN            NaN  0.600000     
-0.892405       -109.652                 NaN            NaN  0.600000     
-0.851266       -109.652                 NaN            NaN  0.600000     
-0.810127       -109.652                 NaN            NaN  0.600000     
-0.768987       -109.652                 NaN            NaN  0.600000     
-0.727848       -109.652                 NaN            NaN  0.600000     
-0.686709       -109.652                 NaN            NaN  0.600000     
-0.645570       -109.652                 NaN            NaN  0.600000     
-0.604430       -109.652                 NaN            NaN  0.600000     
-0.563291       -109.652                 NaN            NaN  0.600000     
-0.522152       -109.652                 NaN            NaN  0.600000     
-0.481013       -109.652                 NaN            NaN  0.600000     
-0.439873       -109.652                 NaN            NaN  0.600000     
