|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           9
f_CO2          f_O2           O(HP)          Opx(HP)        iron           mt             hem            Cc(AE)         q             
 0.588608       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.629747       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.670886       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.712025       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.753165       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.794304       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.835443       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.876582       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.917722       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.958861       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
  1.00000       -110.000                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -12.0000       -109.652        22.1323        63.4945        14.3733                 NaN            NaN            NaN            NaN
 -11.9589       -109.652        22.1325        63.4943        14.3732                 NaN            NaN            NaN            NaN
 -11.9177       -109.652        22.1323        63.4945        14.3733                 NaN            NaN            NaN            NaN
 -11.8766       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.8354       -109.652        22.1323        63.4945        14.3733                 NaN            NaN            NaN            NaN
 -11.7943       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.7532       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.7120       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.6709       -109.652        22.1326        63.4942        14.3732                 NaN            NaN            NaN            NaN
 -11.6297       -109.652        22.1325        63.4943        14.3732                 NaN            NaN            NaN            NaN
 -11.5886       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.5475       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.5063       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.4652       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.4241       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
 -11.3829       -109.652        22.1327        63.4941        14.3732                 NaN            NaN            NaN            NaN
